n_agents,ba_degree,er_prob,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,density,avg_clustering,avg_short_path_lenght,degree_variance,network_type,true_consensus,convergence_step,agent_type
112,10,0.0332511899014801,0.3845378433010559,0.0009803896079651,58,randomize,3.0535714285714284,0.0137548262548262,0.0354284532562258,0.0,25.660714285714285,sf,0.4642857142857143,10000,bayes
176,8,0.1980694670810868,0.3114332369435388,0.0004121497244921,67,randomize,3.125,0.0089285714285714,0.0505078763872451,0.0,42.35227272727273,sf,0.6022727272727273,10000,bayes
64,6,0.1327158297375562,0.9071626290598598,0.0007325068723359,41,randomize,2.65625,0.0210813492063492,0.0213169642857142,0.0,9.5625,sf,0.640625,10000,bayes
185,2,0.2302793565534725,0.2090331059003256,0.0004182094533359,47,randomize,2.8864864864864863,0.0078437132784958,0.0878629373138002,0.0,61.524324324324326,sf,0.4378378378378378,10000,bayes
156,7,0.1994659141474937,0.90987890648298,0.0007449376306033,90,randomize,3.128205128205128,0.0100909842845326,0.006013431013431,0.0,13.14102564102564,sf,0.6282051282051282,10000,bayes
58,10,0.0321916853432654,0.9425435125621596,0.000828398915262,21,randomize,2.896551724137931,0.0254083484573502,0.033743842364532,0.0,11.862068965517242,sf,0.4655172413793103,10000,bayes
101,5,0.0460107445527818,0.977156101351646,0.0001188652348522,29,randomize,2.772277227722772,0.0138613861386138,0.0174917491749174,0.0,10.554455445544557,sf,0.4752475247524752,12,bayes
44,9,0.0686819763567058,0.7209050528712536,0.0007262667401327,80,randomize,2.727272727272727,0.0317124735729386,0.0404761904761904,0.0,10.772727272727272,sf,0.2954545454545454,10000,bayes
174,5,0.0761697093934999,0.2975893878422052,0.0003115307616283,22,randomize,3.1149425287356323,0.0090027240714902,0.053047854279908,0.0,47.04597701149425,sf,0.4540229885057471,10000,bayes
166,7,0.1117457309650119,0.9200729910076754,0.0004951370734345,34,randomize,3.108433734939759,0.0094194961664841,0.0088114362210747,0.0,13.132530120481928,sf,0.4939759036144578,10000,bayes
174,8,0.0915026267596575,0.5044076197159418,0.0003740999176459,91,randomize,3.35632183908046,0.0097003521360706,0.0303289948682123,0.0,26.448275862068964,sf,0.4770114942528735,10000,bayes
15,6,0.200351875393097,0.4881019593758712,0.0006897980219424,62,randomize,2.2666666666666666,0.0809523809523809,0.126984126984127,0.0,10.4,sf,0.6666666666666666,962,bayes
159,9,0.0430222644789804,0.6300510560228806,0.0002905045106818,24,randomize,3.257861635220126,0.010309688719051,0.0193171830704202,0.0,22.21383647798742,sf,0.5471698113207547,10000,bayes
148,5,0.2067037125700448,0.1992856852332298,0.0008365137931782,14,randomize,3.581081081081081,0.0121805478948336,0.095810676394552,0.0,51.12162162162162,sf,0.4594594594594595,10000,bayes
12,10,0.0816019093419918,0.8103052733679676,0.0003074077234919,39,randomize,2.5,0.1136363636363636,0.0694444444444444,0.0,7.0,sf,0.5,5,bayes
93,4,0.2285630112081443,0.7791274702692684,0.0005032092433342,40,randomize,2.967741935483871,0.0161290322580645,0.0166620118233021,0.0,12.623655913978494,sf,0.4301075268817204,10000,bayes
93,7,0.1438285148289833,0.4326288030760504,0.0007241503329159,94,randomize,2.7096774193548385,0.0147265077138849,0.0380735870339445,0.0,25.956989247311828,sf,0.4516129032258064,10000,bayes
31,8,0.194365301465117,0.2383526836577572,0.0001302322350402,62,randomize,2.774193548387097,0.0462365591397849,0.1120940588682524,0.0,17.096774193548388,sf,0.5483870967741935,18,bayes
118,3,0.1217115936651586,0.6665306510426696,0.0007571675290207,32,randomize,3.23728813559322,0.0138345646820223,0.0261346860923132,0.0,19.016949152542374,sf,0.6779661016949152,10000,bayes
72,5,0.2421348660028384,0.2023426250919581,0.0008655227696912,12,randomize,3.583333333333333,0.0252347417840375,0.0710951236611718,0.0,31.38888888888889,sf,0.5694444444444444,10000,bayes
169,4,0.2100070977792335,0.1065526322645741,0.0007849156342934,24,randomize,3.076923076923077,0.0091575091575091,0.0712738762190452,0.0,53.73964497041421,sf,0.7159763313609467,10000,bayes
87,2,0.1840515404734906,0.1904988844552814,0.0008963460340375,27,randomize,3.126436781609196,0.0181769580326116,0.112851342855814,0.0,38.0,sf,0.3218390804597701,10000,bayes
182,3,0.0440886733048805,0.7532044984096062,0.0001050479007634,45,randomize,3.087912087912088,0.0085301438892599,0.0209420158595982,0.0,15.791208791208792,sf,0.5604395604395604,390,bayes
198,8,0.0208285515144555,0.4602973861369972,0.0006841318126076,93,randomize,2.8181818181818183,0.0071527457314259,0.0315475965458129,0.0,30.707070707070702,sf,0.702020202020202,10000,bayes
87,10,0.1849878231045579,0.1955117031772156,0.0004131811544775,18,randomize,3.103448275862069,0.0180433039294306,0.092713141411732,0.0,34.804597701149426,sf,0.425287356321839,10000,bayes
178,3,0.239830498622939,0.0650062921958204,0.0003808499093634,17,randomize,2.7191011235955056,0.0076810766203262,0.0625384596482305,0.0,78.06741573033707,sf,0.4606741573033708,10000,bayes
199,3,0.2231649925619303,0.2679094276243938,0.0004279371265645,39,randomize,3.2763819095477387,0.0082736916907771,0.0407694832570709,0.0,52.83417085427136,sf,0.4472361809045226,10000,bayes
45,6,0.0817625965494474,0.8748597997036685,0.0007109576655122,16,randomize,3.111111111111111,0.0353535353535353,0.0334920634920634,0.0,12.755555555555556,sf,0.4444444444444444,10000,bayes
162,5,0.1961531278956333,0.8801735294717898,0.0004210715341739,32,randomize,4.0,0.0248447204968944,0.0079952968841857,3.823939881910897,17.839506172839506,ws,0.5864197530864198,10000,bayes
62,2,0.0266951087237182,0.4291756040095503,0.0002290089359476,90,randomize,2.0,0.0327868852459016,0.0483870967741935,0.0,4.645161290322581,ws,0.5161290322580645,10000,bayes
107,10,0.0106954165635147,0.0698697857394171,0.0009813915183294,28,randomize,10.0,0.0943396226415094,0.5340850219354893,2.8963145829659678,100.61682242990656,ws,1.0,8887,bayes
28,9,0.0267172532404816,0.3540828046657186,0.0007075847623043,67,randomize,8.0,0.2962962962962963,0.3339002267573696,1.7962962962962965,65.57142857142857,ws,1.0,3274,bayes
65,10,0.1640765768577388,0.6467253555617702,0.000869292424761,81,randomize,10.0,0.15625,0.1477545531391685,2.0048076923076925,103.75384615384615,ws,1.0,2136,bayes
28,9,0.126646369640603,0.8897270858825274,0.0006838601320516,98,randomize,8.0,0.2962962962962963,0.2899402185116471,1.7592592592592593,68.07142857142857,ws,1.0,2042,bayes
17,5,0.1913109211117382,0.0236811077120771,0.0007598078970621,100,randomize,4.0,0.25,0.4823529411764705,2.3823529411764706,16.235294117647058,ws,0.8823529411764706,1688,bayes
125,5,0.0197584089958754,0.6213012576990482,0.0003308152904947,48,randomize,4.0,0.032258064516129,0.0495999999999999,3.716774193548387,17.6,ws,0.688,10000,bayes
179,2,0.1890819165331842,0.6552525380996377,0.0009401765269071,58,randomize,2.0,0.0112359550561797,0.0093109869646182,0.0,4.88268156424581,ws,0.8212290502793296,10000,bayes
196,2,0.0303340484879444,0.0511422871362586,0.0005819088453597,69,randomize,2.0,0.0102564102564102,0.0,33.65520669806384,4.122448979591836,ws,0.6377551020408163,10000,bayes
174,3,0.1516635896809924,0.0131536419266384,0.0002375437574483,36,randomize,2.0,0.0115606936416184,0.0,54.94717958939605,4.022988505747127,ws,0.4712643678160919,10000,bayes
109,2,0.2457563640530879,0.9190030858821234,0.0009056318176176,11,randomize,2.0,0.0185185185185185,0.0137614678899082,0.0,4.990825688073395,ws,0.3761467889908257,10000,bayes
141,2,0.194285148506787,0.1340811527574996,0.0002445935637403,99,randomize,2.0,0.0142857142857142,0.0212765957446808,0.0,4.184397163120567,ws,0.5673758865248227,10000,bayes
102,5,0.2411511218350066,0.3079262377978304,0.000260163302501,75,randomize,4.0,0.0396039603960396,0.1883753501400559,3.821199767035527,17.098039215686274,ws,0.6764705882352942,10000,bayes
65,4,0.1422143382780095,0.456127089402436,0.0009327163020647,55,randomize,4.0,0.0625,0.1835164835164835,3.295192307692308,17.415384615384614,ws,0.953846153846154,8587,bayes
177,7,0.0196240649686312,0.536527198616826,0.0005262930079572,36,randomize,6.0,0.034090909090909,0.0817280961348757,3.138803287108372,38.24858757062147,ws,0.9265536723163842,10000,bayes
57,2,0.0766808552423424,0.5700178912578516,0.0007434106687556,35,randomize,2.0,0.0357142857142857,0.0,6.640350877192983,4.807017543859649,ws,0.6491228070175439,10000,bayes
166,5,0.0994701489473104,0.5323458083961391,0.0003802099947532,39,randomize,4.0,0.0242424242424242,0.0637693631669535,3.9099671412924426,18.048192771084334,ws,0.5662650602409639,10000,bayes
80,5,0.1158240426303396,0.9639484747060268,0.000310184779653,33,randomize,4.0,0.050632911392405,0.0308035714285714,3.279746835443038,17.725,ws,0.5375,10000,bayes
133,2,0.1990347043459028,0.2773800874138075,0.0008936920261395,28,randomize,2.0,0.0151515151515151,0.0,15.75848712690818,4.481203007518797,ws,0.6616541353383458,10000,bayes
148,3,0.11384208383389,0.6451208584242446,0.000344426213913,82,randomize,2.0,0.0136054421768707,0.0,0.0,4.743243243243243,ws,0.5067567567567568,10000,bayes
140,6,0.076747823562976,0.4249630435886048,0.0007139768110088,58,randomize,6.0,0.0431654676258992,0.132262935477221,3.0559095580678317,38.2,ws,0.9785714285714284,10000,bayes
113,8,0.0371276418589901,0.8265174128537521,0.0009525100791709,58,randomize,8.0,0.0714285714285714,0.0748458031643871,2.476769911504425,67.76991150442478,ws,0.991150442477876,5028,bayes
175,8,0.0213930933032572,0.9443837287484366,0.0006050632620844,93,randomize,8.0,0.0459770114942528,0.0412987012987012,2.691297208538588,67.34857142857143,ws,1.0,8955,bayes
100,8,0.025665390687041,0.6973340374459257,0.000396168341538,70,randomize,8.0,0.0808080808080808,0.0856717171717171,2.426868686868687,66.96,ws,0.94,10000,bayes
