n_agents,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,true_consensus,convergence_step,agent_type
133403,0.1577945264653463,0.0182237081713708,9812,randomize,11.76957039946628,0.8020284401400268,7,bayes
133403,0.5794608993721896,0.0124221228277928,3041,randomize,11.769540415133092,0.98480543915804,12,bayes
133403,0.6051006642990754,0.0174895194991185,1096,randomize,11.769510430799906,0.9865520265661192,16,bayes
133403,0.4571543588831153,0.0211929158511058,773,randomize,11.769510430799906,0.9667398784135288,15,bayes
133403,0.2127793633874221,0.0233751858792242,7658,randomize,11.769540415133092,0.85701221111969,8,bayes
133403,0.0425434974893214,0.0087261548743468,4916,randomize,11.769645360299243,0.6178571696288689,17,bayes
133403,0.951938251878719,0.0146925835356071,5480,randomize,11.76963036813265,0.9981409713424736,6,bayes
133403,0.7615990293496779,0.0225740916220235,9902,randomize,11.769555407299686,0.9951275458572896,5,bayes
133403,0.6649419155570105,0.0112618142549638,6400,randomize,11.76957039946628,0.9910496765440058,11,bayes
133403,0.2850598336698012,0.0140518385813118,5978,randomize,11.769585391632871,0.909529770694812,9,bayes
133403,0.6235035878335101,0.0173345452166033,6418,randomize,11.769450462133536,0.9886959063889118,6,bayes
133403,0.0371987600852758,0.0222395952632806,547,randomize,11.769645360299243,0.6037570369481946,19,bayes
133403,0.2036507569291779,0.0201689664326373,3444,randomize,11.769600383799466,0.8507679737337241,8,bayes
133403,0.7664102275584679,0.0247791230281193,381,randomize,11.76948044646672,0.9947152612759832,19,bayes
133403,0.8763052983446615,0.0184732728055212,1366,randomize,11.769555407299686,0.9973238982631576,10,bayes
133403,0.8387387099296619,0.0132398159151965,7182,randomize,11.769510430799906,0.9968816293486652,5,bayes
133403,0.5443609661780163,0.0199944584229586,4651,randomize,11.76943546996694,0.981949431422082,8,bayes
133403,0.5378825716634426,0.0048142926819857,2742,randomize,11.7695254229665,0.9774068049444166,65,bayes
133403,0.2109190657065544,0.0082066892262854,9984,randomize,11.769585391632871,0.8498009789884785,12,bayes
133403,0.0997129991877886,0.0226188566470943,1793,randomize,11.769585391632871,0.720853354122471,12,bayes
133403,0.7951808663973389,0.0162373472780627,1754,randomize,11.769540415133092,0.9959071385201232,12,bayes
133403,0.2331473982110684,0.0039366749519416,5506,randomize,11.769555407299686,0.8458955195910137,76,bayes
133403,0.0454851964711872,0.0122385782608132,3664,randomize,11.769600383799466,0.6362600541217214,13,bayes
133403,0.1353389764745823,0.0152634927693988,2319,randomize,11.769645360299243,0.7653126241538796,13,bayes
133403,0.7154155672378906,0.0101314625586181,1744,randomize,11.769465454300128,0.9928562326184568,25,bayes
133403,0.0901589944523624,0.0222313708219748,9836,randomize,11.769615375966058,0.7136496180745561,8,bayes
133403,0.5008696292862888,0.0104070903737492,5287,randomize,11.769555407299686,0.975907588285121,10,bayes
133403,0.2599844198209594,0.0207760758823451,1794,randomize,11.769585391632871,0.8908795154531757,10,bayes
133403,0.5949297795755241,0.0207014223399463,2245,randomize,11.769510430799906,0.9869643111474254,8,bayes
133403,0.515320372391181,0.0184990970210692,4094,randomize,11.769510430799906,0.9783887918562552,7,bayes
133403,0.5226598516584499,0.0119190955091587,6420,randomize,11.769405485633756,0.979625645600174,9,bayes
133403,0.4472809059836715,0.016739496714181,6043,randomize,11.769510430799906,0.967039721745388,8,bayes
133403,0.8397960736428389,0.0203680992437706,2348,randomize,11.769615375966058,0.9967541959326252,6,bayes
133403,0.4769799025167467,0.0205121263928474,4534,randomize,11.769465454300128,0.97344137688058,7,bayes
133403,0.8516756398688649,0.0208692368696898,9592,randomize,11.769585391632871,0.9968966215152584,5,bayes
133403,0.3505826812291914,0.0087155555070802,1930,randomize,11.769600383799466,0.9295817935128896,40,bayes
133403,0.8318118140121612,0.0135940581403899,8085,randomize,11.769540415133092,0.9964618486840626,6,bayes
133403,0.6236147295308727,0.019303312143363,7638,randomize,11.769465454300128,0.9891006948869216,5,bayes
133403,0.705731006528651,0.0110998229020972,4651,randomize,11.7695254229665,0.9925638853698944,10,bayes
133403,0.8212887018044004,0.0220621425623736,3954,randomize,11.769585391632871,0.9964018800176908,5,bayes
133403,0.8909455974539079,0.0035721192436867,8057,randomize,11.769615375966058,0.9973538825963434,35,bayes
133403,0.2281416498199897,0.0085461219473138,8370,randomize,11.769585391632871,0.8656476990772322,14,bayes
133403,0.2684961753761019,0.005822867707575,3340,randomize,11.769555407299686,0.8782860955150934,46,bayes
133403,0.2382462377048483,0.0189019782924023,9086,randomize,11.769600383799466,0.8775889597685209,8,bayes
133403,0.5783183343500474,0.0071954602074041,715,randomize,11.769555407299686,0.981604611590444,101,bayes
133403,0.5634372724547559,0.0057674236443117,8970,randomize,11.76943546996694,0.9829988830835888,16,bayes
133403,0.819761501243915,0.0097133701694988,5429,randomize,11.769615375966058,0.9962294701018718,10,bayes
133403,0.7753732130543572,0.0041415344584158,1388,randomize,11.7695254229665,0.994130566778858,157,bayes
133403,0.872946633435278,0.0225837194912015,5621,randomize,11.769585391632871,0.997458827762494,5,bayes
133403,0.8612623959695489,0.0092619505772001,6552,randomize,11.76957039946628,0.9972264491803032,9,bayes
133403,0.2151437935041446,0.0097018954550427,633,randomize,11.76957039946628,0.821038507379894,91,bayes
133403,0.656449063455417,0.0064059310870758,2454,randomize,11.7695254229665,0.9888458280548412,56,bayes
133403,0.443108251751482,0.0131433641244747,9074,randomize,11.769540415133092,0.9661251995832176,9,bayes
133403,0.5434916554705996,0.0068662135343817,4346,randomize,11.7695254229665,0.9795731730170986,23,bayes
133403,0.8258775781654566,0.0031182932158709,9578,randomize,11.76957039946628,0.995824681603862,33,bayes
133403,0.6922351492502419,0.0221098597719159,692,randomize,11.76957039946628,0.991836765290136,13,bayes
133403,0.3803362501643823,0.0080999274246455,4534,randomize,11.7695254229665,0.9458108138497636,21,bayes
133403,0.6205212306427588,0.0083282722919949,9241,randomize,11.769555407299686,0.988853324138138,9,bayes
133403,0.3089119141894695,0.0063325158382832,1499,randomize,11.769585391632871,0.901006723986717,90,bayes
133403,0.2470198143574148,0.0034489334921666,2400,randomize,11.769510430799906,0.8475671461661282,181,bayes
133403,0.7864657240549138,0.0193523699495378,1501,randomize,11.76957039946628,0.99550984610541,9,bayes
133403,0.8231440069189129,0.0045506985299049,8382,randomize,11.76963036813265,0.9962144779352788,31,bayes
133403,0.6818710916678339,0.022072203680669,1083,randomize,11.769555407299686,0.9919716947894724,10,bayes
133403,0.7121421164803547,0.0156058660521294,1176,randomize,11.769555407299686,0.9928337443685674,17,bayes
133403,0.8356589453206494,0.0043499937878412,2986,randomize,11.769555407299686,0.9962819426849472,59,bayes
133403,0.671411317616099,0.0050756899302024,7506,randomize,11.76943546996694,0.9906223997961066,20,bayes
133403,0.3127076840978336,0.0058615134001717,4310,randomize,11.7695254229665,0.9119360134329813,37,bayes
133403,0.3476301181238804,0.0183347812454955,6270,randomize,11.7695254229665,0.9386745425515168,7,bayes
133403,0.5065358909627984,0.0133835971013478,6620,randomize,11.769450462133536,0.9776091991934216,8,bayes
133403,0.7015584996939815,0.0193661847786071,416,randomize,11.769585391632871,0.991994183039362,26,bayes
133403,0.7563369892965548,0.0076872718896161,2125,randomize,11.769510430799906,0.993988141196225,30,bayes
133403,0.4311784026206376,0.01736226015134,7056,randomize,11.769405485633756,0.962706985600024,6,bayes
133403,0.5719850613819395,0.0146095947750538,6799,randomize,11.769510430799906,0.984775454824854,6,bayes
133403,0.5642027792210417,0.003946273747586,5838,randomize,11.769450462133536,0.981417209508032,52,bayes
133403,0.6750762402115331,0.01041692310904,4791,randomize,11.76957039946628,0.9916718514576134,10,bayes
133403,0.3358133204887661,0.0214442958412013,5433,randomize,11.769585391632871,0.935098910819097,7,bayes
133403,0.7185271569004869,0.0065891407039184,4271,randomize,11.769555407299686,0.9930286425342758,28,bayes
133403,0.9046029512252484,0.0050627334156348,285,randomize,11.769615375966058,0.9972864178466752,387,bayes
133403,0.0351768187949252,0.0223825320851947,6258,randomize,11.76963036813265,0.6340487095492605,5,bayes
133403,0.2775189266484538,0.0196652900501364,4189,randomize,11.769540415133092,0.9039152043057502,8,bayes
133403,0.1462486913069289,0.0191647779298292,3965,randomize,11.769555407299686,0.7909417329445365,8,bayes
133403,0.0908596740181693,0.0050242700949111,236,randomize,11.769600383799466,0.5953464314895467,955,bayes
133403,0.785673933663427,0.0203334081498952,3545,randomize,11.769600383799466,0.995479861772224,5,bayes
133403,0.3885912193038799,0.0144629126678044,9409,randomize,11.769615375966058,0.952519808400111,7,bayes
133403,0.4513899441559285,0.016229721623204,4615,randomize,11.769495438633314,0.9679092674077794,7,bayes
133403,0.1934934253109653,0.0242693828784701,306,randomize,11.769585391632871,0.8132125964183714,39,bayes
133403,0.5987092876470207,0.0242207415261361,9229,randomize,11.769555407299686,0.9872191779795058,6,bayes
133403,0.4996572120605835,0.0186204740099784,2790,randomize,11.769510430799906,0.9749780739563578,8,bayes
133403,0.624986152348579,0.004092060583696,1634,randomize,11.769555407299686,0.9861922145678884,137,bayes
133403,0.1796022637060531,0.0041799449563981,916,randomize,11.769600383799466,0.7588809846855018,293,bayes
133403,0.2992105556386051,0.0050687615783643,899,randomize,11.769600383799466,0.8892603614611365,208,bayes
133403,0.8401885713213769,0.0148496381197517,3049,randomize,11.769555407299686,0.9971514883473384,8,bayes
133403,0.8805147404029182,0.0052288936710299,4226,randomize,11.76957039946628,0.997173976597228,29,bayes
133403,0.3463077407905931,0.0189036769010639,3633,randomize,11.769540415133092,0.9367855295608044,9,bayes
133403,0.8638293915798727,0.0134686578969749,3957,randomize,11.769540415133092,0.997203960930414,10,bayes
133403,0.2364561482314316,0.0137972622223627,4351,randomize,11.769585391632871,0.8744256126174074,10,bayes
133403,0.3799547788485471,0.0099160498412329,270,randomize,11.769540415133092,0.935788550482373,200,bayes
133403,0.2008121426294458,0.0118365664476337,780,randomize,11.7695254229665,0.8119307661746737,46,bayes
133403,0.8197953046864647,0.0076091719241313,5501,randomize,11.7695254229665,0.9965518016836205,13,bayes
133403,0.1751063285830988,0.0176468280392182,5985,randomize,11.769585391632871,0.8210609956297834,9,bayes
133403,0.0629604085325764,0.0207731231929927,7148,randomize,11.769600383799466,0.6743776376843099,7,bayes
133403,0.8737645157479992,0.0081106652249738,5866,randomize,11.76957039946628,0.9972414413468964,14,bayes
133403,0.0381684351554103,0.0106305939708011,8618,randomize,11.76963036813265,0.6322721378079953,7,bayes
133403,0.8847013284995673,0.0135587091711389,7476,randomize,11.769615375966058,0.9975637729286448,5,bayes
133403,0.9098899988603258,0.0196841993139261,408,randomize,11.769600383799466,0.9974438355959012,22,bayes
133403,0.0594822837546917,0.0023972202984867,734,randomize,11.769600383799466,0.5393207049316732,1060,bayes
133403,0.5773272141660772,0.0206219603327267,6433,randomize,11.769510430799906,0.984962856907266,6,bayes
133403,0.2963663058045853,0.0053507903694071,6451,randomize,11.76943546996694,0.9047022930518804,31,bayes
133403,0.2581626991282723,0.0231050975136513,4125,randomize,11.769585391632871,0.8913067922010749,8,bayes
133403,0.76870094739864,0.0058864521509546,8733,randomize,11.769495438633314,0.9950825693575108,13,bayes
133403,0.0880409493999957,0.0205858566345629,7455,randomize,11.769585391632871,0.7110709654205678,6,bayes
133403,0.5126569935556322,0.0208549562752548,7827,randomize,11.76948044646672,0.9782388701903256,6,bayes
133403,0.6212322835878503,0.0164991054650734,7287,randomize,11.769585391632871,0.9895204755515244,7,bayes
133403,0.1547198173266608,0.0073280396140631,2289,randomize,11.769555407299686,0.7566696401130409,43,bayes
133403,0.3345775992314874,0.0038526301619149,6980,randomize,11.769540415133092,0.9201517207259208,49,bayes
133403,0.5485248132908686,0.0111178188075803,7816,randomize,11.769495438633314,0.982594094585579,7,bayes
133403,0.5127559178792382,0.0219789440139009,2781,randomize,11.769555407299686,0.9772943636949694,7,bayes
133403,0.4595847751360146,0.0155149687981438,5798,randomize,11.769465454300128,0.9699706903143108,7,bayes
133403,0.8740260533372411,0.0101070721425611,2969,randomize,11.769555407299686,0.997458827762494,13,bayes
133403,0.0853085574945493,0.0179875163398997,7122,randomize,11.769555407299686,0.7081325007683485,7,bayes
133403,0.5320050185120034,0.0077738553801629,9064,randomize,11.769495438633314,0.9794757239342444,12,bayes
133403,0.877616565387661,0.0054226139852965,7722,randomize,11.76963036813265,0.9972714256800822,21,bayes
133403,0.7501681128975467,0.0226731391208507,9998,randomize,11.769540415133092,0.9944079218608276,5,bayes
133403,0.6080123440329036,0.001478166104147,943,randomize,11.769495438633314,0.9835236089143422,1719,bayes
133403,0.3150364454640213,0.023220230133577,6644,randomize,11.769600383799466,0.9256088693657564,7,bayes
133403,0.0972983562166689,0.0236339127547619,6698,randomize,11.76963036813265,0.7211082209545513,6,bayes
133403,0.4216097026556786,0.004366914490528,577,randomize,11.769555407299686,0.9481870722547469,437,bayes
133403,0.8873500202430108,0.0121089801821041,8823,randomize,11.769615375966058,0.99736137867964,6,bayes
133403,0.1388421997886604,0.023667853533236,6942,randomize,11.769600383799466,0.779742584499599,9,bayes
133403,0.357702197851882,0.0183950223788035,4382,randomize,11.7695254229665,0.9430297669467704,8,bayes
133403,0.5329286966946467,0.01722425306979095,5207,randomize,11.769570399466279,0.9807500580946455,6,bayes
133403,0.8043018038544357,0.024376099972685413,7814,randomize,11.7695254229665,0.9963194231014295,5,bayes
133403,0.5440158838570908,0.010539331153482014,7838,randomize,11.769495438633314,0.9815521390073686,7,bayes
133403,0.6857767574047374,0.014838738362219477,194,randomize,11.7695254229665,0.9905999115462171,86,bayes
133403,0.8875549653520164,0.021982505999504683,1375,randomize,11.769615375966058,0.9976162455117201,8,bayes
133403,0.48999206036069154,0.016638536690624352,8187,randomize,11.769345516967384,0.9744758363754938,6,bayes
133403,0.1879995224141452,0.008816622284143677,463,randomize,11.769600383799466,0.7834081692315765,174,bayes
133403,0.7874850381293405,0.024332322375296592,4838,randomize,11.76963036813265,0.9959071385201232,5,bayes
133403,0.41562384838376465,0.013757907393164334,2606,randomize,11.769585391632871,0.9586965810364084,12,bayes
133403,0.23686017313774754,0.002083284951156678,8529,randomize,11.7695254229665,0.84075320644963,138,bayes
133403,0.14806077121782368,0.014446846951439999,5581,randomize,11.769540415133093,0.7883705763738447,10,bayes
133403,0.4860837571698786,0.01677472405420156,9327,randomize,11.769450462133536,0.9740935361273735,6,bayes
133403,0.10648005365776758,0.014072825030596672,3717,randomize,11.769600383799466,0.7273749465904065,11,bayes
133403,0.9766709050508393,0.009683187554342425,2526,randomize,11.769645360299243,0.9984333185910362,19,bayes
133403,0.10391586287635002,0.004223459331887851,7726,randomize,11.769600383799466,0.6874807912865528,50,bayes
133403,0.030211261534890732,0.019980100844776357,6966,randomize,11.769645360299243,0.6285915609094248,6,bayes
133403,0.28244544795927984,0.014306248788455739,7297,randomize,11.769555407299686,0.9081429952849636,10,bayes
133403,0.7757927911112039,0.0013984614749822022,3430,randomize,11.769570399466279,0.9942205197784157,487,bayes
133403,0.058213210502021884,0.003534978466419265,1294,randomize,11.769600383799466,0.5568090672623555,256,bayes
133403,0.18206473388368538,0.007369337105526921,2849,randomize,11.769585391632871,0.7978306334939994,32,bayes
133403,0.8988026448725001,0.02418480656029592,7950,randomize,11.769615375966058,0.9977961515108356,4,bayes
133403,0.6816518608878611,0.007991523057204073,6445,randomize,11.769420477800349,0.9918142770402465,12,bayes
133403,0.8805265297641746,0.017100136718484264,1991,randomize,11.7695254229665,0.9975862611785342,9,bayes
133403,0.6859867800271559,0.008277954710318638,4431,randomize,11.769570399466279,0.9923614911208893,16,bayes
133403,0.03209931813171607,0.011988370170587216,7975,randomize,11.769615375966058,0.6284116549103094,7,bayes
133403,0.9047665704723629,0.00447233222662659,675,randomize,11.769615375966058,0.9972039609304139,227,bayes
133403,0.5238257079906777,0.01125968724219889,4746,randomize,11.769495438633314,0.9792958179351289,10,bayes
133403,0.797175734004086,0.007149360335661625,7826,randomize,11.769540415133093,0.9960120836862739,15,bayes
133403,0.9263768395842008,0.018021737681865796,2990,randomize,11.769615375966058,0.9980959948426947,7,bayes
133403,0.5547119844283593,0.006597565932650245,8611,randomize,11.769495438633314,0.981792013672856,17,bayes
133403,0.6235118510840999,0.005063671972091724,5836,randomize,11.769540415133093,0.9875265173946612,31,bayes
133403,0.35239714162607527,0.006695223908258849,9920,randomize,11.7695254229665,0.9365981274783926,14,bayes
133403,0.6528048700870015,0.014779165218564625,4014,randomize,11.769585391632871,0.9902026191315038,7,bayes
133403,0.15240475630013872,0.014396473001149095,1247,randomize,11.769600383799466,0.7724413993688298,22,bayes
133403,0.9458604297633084,0.007179876718700588,2150,randomize,11.769585391632871,0.997818639760725,33,bayes
133403,0.37334418632598065,0.010873053141304562,1169,randomize,11.769570399466279,0.9402862004602596,34,bayes
133403,0.7422652277225703,0.0042685950743179815,6899,randomize,11.769600383799466,0.9940930863623757,36,bayes
133403,0.0006436924072497074,0.014229501218028396,9377,randomize,11.769645360299243,0.5825880977189418,5,bayes
133403,0.047226088078763495,0.015165746615070703,3332,randomize,11.769645360299243,0.646267325322519,10,bayes
133403,0.2926944349807261,0.0066177638693757515,5115,randomize,11.769465454300128,0.9038852199725643,28,bayes
133403,0.40151812155250166,0.0231232031087106,6067,randomize,11.769540415133093,0.9568225602122891,7,bayes
133403,0.020458276181891222,0.012265336494055059,9378,randomize,11.76963036813265,0.610121211666904,6,bayes
133403,0.5193721158398087,0.02390925302324912,8785,randomize,11.769480446466721,0.9793033140184254,6,bayes
133403,0.7896878504914165,0.014661591056023559,3614,randomize,11.76963036813265,0.995682256021229,7,bayes
133403,0.7654389676200422,0.019295767752643116,5743,randomize,11.769585391632871,0.995150034107179,5,bayes
133403,0.5458490446964962,0.022058733685414084,2453,randomize,11.769570399466279,0.9821143452546045,7,bayes
133403,0.26071058414640436,0.022171554563516757,5098,randomize,11.769510430799906,0.8950548338493137,8,bayes
133403,0.38010437034906275,0.013393807006766689,4913,randomize,11.769510430799906,0.9493939416654797,10,bayes
133403,0.6856367370481975,0.005394966769133669,8290,randomize,11.7695254229665,0.9916343710411311,21,bayes
133403,0.27258485994254933,0.01092311234119158,2422,randomize,11.769540415133093,0.891936463197979,21,bayes
133403,0.24395695029770903,0.021199156303657683,8974,randomize,11.769585391632871,0.8821090979962969,7,bayes
133403,0.7635390278453617,0.011760005191962502,6834,randomize,11.769555407299686,0.9954423813557416,7,bayes
133403,0.9971412264199808,0.018827011109818027,1968,randomize,11.769645360299243,0.9986432089233376,7,bayes
133403,0.9196300066274281,0.007219853838429835,2390,randomize,11.769615375966058,0.9977586710943532,29,bayes
133403,0.032633438819047456,0.024153550116469566,8518,randomize,11.769645360299243,0.6328268479719347,6,bayes
133403,0.5700318531915161,0.0036517040444508987,8740,randomize,11.769540415133093,0.9820693687548256,49,bayes
133403,0.9766034775200826,0.017644460438007603,9893,randomize,11.769600383799466,0.9984782950908151,4,bayes
133403,0.1940886668845585,0.0125409090918343,9859,randomize,11.769540415133093,0.8388417052090282,9,bayes
133403,0.5538625035012982,0.005418656620214125,2748,randomize,11.769585391632871,0.979925488932033,49,bayes
133403,0.4484554672722849,0.01540773404171452,9495,randomize,11.769480446466721,0.9676469044924028,7,bayes
133403,0.03877182447514271,0.007594087924859254,4535,randomize,11.769615375966058,0.6018605278741858,19,bayes
133403,0.22934409692726854,0.0021021874925120695,3123,randomize,11.769540415133093,0.8213158624618637,385,bayes
133403,0.27004693192057405,0.009322951237179283,9828,randomize,11.7695254229665,0.8964940818422374,10,bayes
133403,0.41519250697423293,0.022171513802760872,8163,randomize,11.769480446466721,0.9599934034466991,6,bayes
133403,0.0005691801251886952,0.003955626231359529,6053,randomize,11.769645360299243,0.5107756197386866,54,bayes
133403,0.14077817618449873,0.020460916125498427,4358,randomize,11.769555407299686,0.7822912528204014,9,bayes
133403,0.9125061782167703,0.010527558462034743,4062,randomize,11.769570399466279,0.99802103400973,10,bayes
133403,0.05877089056503704,0.002567455273166062,9688,randomize,11.76963036813265,0.5899492515160828,72,bayes
133403,0.9046591535051387,0.022171641015241078,5465,randomize,11.769600383799466,0.9978261358440215,4,bayes
133403,0.7789338654110053,0.007214985302768468,7813,randomize,11.7695254229665,0.9954423813557416,12,bayes
133403,0.6969103886646949,0.010161824409281765,8092,randomize,11.769600383799466,0.9926013657863766,8,bayes
133403,0.1434641743948304,0.02020766428062369,8735,randomize,11.769570399466279,0.7846974955585706,7,bayes
133403,0.23335395855853713,0.010995707855520918,172,randomize,11.7695254229665,0.8277549980135379,231,bayes
133403,0.18602866010957708,0.011613438342466278,8043,randomize,11.769600383799466,0.8292991911726123,8,bayes
133403,0.6011295355172759,0.009204496453625352,4064,randomize,11.76963036813265,0.9864770657331544,13,bayes
133403,0.6972920234226624,0.009928345292934782,744,randomize,11.769540415133093,0.9911396295435635,46,bayes
133403,0.5410143473109563,0.004355995435234758,6672,randomize,11.7695254229665,0.9785462096054811,40,bayes
133403,0.06941738325429092,0.014124048529306734,9776,randomize,11.769615375966058,0.6859665824606643,8,bayes
133403,0.2354083621287988,0.02377528422325815,1712,randomize,11.769570399466279,0.8726640330427352,9,bayes
133403,0.9769740656832185,0.022468636925542778,2322,randomize,11.769645360299243,0.9984558068409256,6,bayes
133403,0.2930847834480884,0.022168044756257718,3386,randomize,11.769495438633314,0.9136301282579852,8,bayes
133403,0.14677407276803056,0.010237271861120431,5907,randomize,11.769540415133093,0.7826510648186322,12,bayes
133403,0.5088863234778049,0.021605818581087326,117,randomize,11.769420477800349,0.9728866667166406,90,bayes
133403,0.3915426086942898,0.018461599065349586,3058,randomize,11.769555407299686,0.9529770694811961,9,bayes
133403,0.09765201309586413,0.023977457904812198,8460,randomize,11.769555407299686,0.7228173279461482,7,bayes
133403,0.9612361465380221,0.011034762404094067,6280,randomize,11.769645360299243,0.9983733499246643,8,bayes
133403,0.30965099105913707,0.021296143547585356,9024,randomize,11.7695254229665,0.9203766032248151,7,bayes
133403,0.004740774312846696,0.02146971766192691,6710,randomize,11.769645360299243,0.5900392045156406,4,bayes
133403,0.03470820480008441,0.0147917652048473,8144,randomize,11.769645360299243,0.631387599979011,6,bayes
133403,0.4951901279749751,0.02241140017661157,843,randomize,11.769540415133093,0.9742209695434135,15,bayes
133403,0.6542641497462898,0.01278053844273195,1984,randomize,11.769465454300128,0.9896703972174539,14,bayes
133403,0.40971918562564624,0.0068037958553319395,4282,randomize,11.769480446466721,0.9537716543106227,29,bayes
133403,0.5215230695540426,0.01326223824250981,3938,randomize,11.769495438633314,0.9788910294371191,9,bayes
133403,0.8873374267540517,0.007751665802553177,7399,randomize,11.769600383799466,0.9973838669295293,12,bayes
133403,0.6371906129052445,0.012351617661774058,4766,randomize,11.769555407299686,0.9894305225519666,8,bayes
133403,0.2255455956935084,0.004512760869893495,2532,randomize,11.769540415133093,0.8308283921650937,126,bayes
133403,0.8239724487100875,0.005323776718186213,3172,randomize,11.769540415133093,0.9958771541869373,37,bayes
133403,0.12403882066775429,0.009339133109026305,4894,randomize,11.769600383799466,0.7442861105072599,14,bayes
133403,0.18706808162503763,0.019505816396989874,9889,randomize,11.769570399466279,0.8349212536449705,7,bayes
133403,0.4260251771694086,0.003773966542529524,3616,randomize,11.769540415133093,0.9521674924851765,88,bayes
