n_agents,ba_degree,er_prob,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,density,avg_clustering,avg_short_path_lenght,degree_variance,network_type,true_consensus,convergence_step,agent_type
195,3,0.13310708082674255,0.7624552327146666,0.0005836982497567538,61,randomize,11.764102564102565,0.030319851969336505,0.03293363224991688,0.0,161.4051282051282,ba,0.9025641025641026,10000,bayes
186,9,0.07320955320726394,0.028410269024337964,0.0005988762897215058,48,randomize,34.204301075268816,0.092444056960186,0.18617607103301362,2.086922406277245,1690.8494623655913,ba,0.978494623655914,10000,bayes
145,5,0.12038768472164538,0.24454397120518534,0.000715028005332381,11,randomize,19.075862068965517,0.06623563218390804,0.10042055443268481,2.4056513409961684,486.49655172413793,ba,0.8275862068965517,10000,bayes
31,10,0.1778095621637851,0.7236715132503322,0.0005712703367157931,73,randomize,24.774193548387096,0.4129032258064516,0.4286898552728466,1.5903225806451613,636.6451612903226,ba,0.9354838709677419,3741,bayes
48,10,0.05784561163792304,0.5835589784509204,0.0004721568049166126,66,randomize,29.458333333333332,0.313386524822695,0.32687342563200555,1.6945921985815602,903.0,ba,0.9791666666666666,6658,bayes
21,7,0.12870730511933817,0.24557577530009012,0.0009686746647286736,31,randomize,17.238095238095237,0.430952380952381,0.4561282046747117,1.6071428571428572,321.42857142857144,ba,1.0,2665,bayes
115,4,0.15523578638644456,0.44108342819320767,0.0008510774912325924,15,randomize,15.078260869565218,0.06613272311212814,0.08439883623588088,0.0,268.53913043478263,ba,0.8608695652173913,10000,bayes
167,7,0.1186531364204006,0.6328543314452776,0.0004412166696036574,77,randomize,26.227544910179642,0.07899862924752904,0.08690785013650629,2.2553928288002307,753.1616766467066,ba,0.9880239520958084,6720,bayes
136,9,0.020499071894434978,0.547460963976941,0.0006851467221041967,28,randomize,32.661764705882355,0.12096949891067538,0.13529838332351846,2.0133986928104575,1155.8823529411766,ba,0.9411764705882353,10000,bayes
123,7,0.1154793945685697,0.9740567068191252,0.0002750826499827135,61,randomize,26.341463414634145,0.10795681727309077,0.10564200823229979,2.1065573770491803,712.439024390244,ba,0.4959349593495935,10000,bayes
192,8,0.15373583060422857,0.38409853214613865,0.0008433348484733506,83,randomize,30.041666666666668,0.07864310645724258,0.10264458407391645,2.1946171465968587,1082.1354166666667,ba,0.9947916666666666,2915,bayes
184,9,0.21413955692630332,0.8144881297558896,0.0003629218104013507,58,randomize,33.67391304347826,0.09200522689474935,0.09535167142522802,2.0999346638156333,1184.1521739130435,ba,1.0,9850,bayes
163,10,0.028949153437464487,0.6050079200299416,0.0004903928857250693,24,randomize,36.576687116564415,0.11289100961902598,0.12066955751520347,2.0103764295993334,1426.3680981595091,ba,0.9570552147239264,10000,bayes
189,6,0.10958325955141343,0.5877131578604702,0.0001308749684429031,68,randomize,22.814814814814813,0.06067769897557131,0.06852502763518263,2.407322976471913,577.8095238095239,ba,0.544973544973545,10000,bayes
191,4,0.06320509618919584,0.14179884800442855,0.00038067609854976095,71,randomize,15.56020942408377,0.04094791953706255,0.09741281607091981,2.6524662441443922,385.10994764397907,ba,0.9424083769633508,10000,bayes
121,9,0.07403930842044062,0.26215590112396847,0.0005049097048573985,59,randomize,32.446280991735534,0.13519283746556474,0.17617434394975123,1.9662534435261707,1228.5619834710744,ba,0.9669421487603306,10000,bayes
190,9,0.1916497987427109,0.4813850963178571,0.0005231577050316857,18,randomize,33.473684210526315,0.0885547201336675,0.09928263291138499,2.1339738234475076,1237.1263157894737,ba,0.8894736842105263,10000,bayes
43,9,0.08638126991266173,0.876286260054052,0.0005754177129276557,94,randomize,27.72093023255814,0.3300110741971207,0.324454694466348,1.6738648947951273,783.4418604651163,ba,0.9767441860465116,3102,bayes
193,2,0.24381640861668516,0.9675646015288093,0.0008931017784576862,100,randomize,7.9067357512953365,0.02059045768566494,0.02262333904369158,0.0,69.69948186528498,ba,0.9689119170984456,7763,bayes
26,5,0.09851817621773165,0.96122968195738,0.0005522071478673251,46,randomize,15.846153846153847,0.3169230769230769,0.3374249875831285,1.743076923076923,265.3076923076923,ba,0.9230769230769231,10000,bayes
121,7,0.12338962887103117,0.6235974907767978,0.0006306163424484422,38,randomize,25.636363636363637,0.10681818181818181,0.11106563710320726,2.119490358126722,697.0743801652893,ba,0.9917355371900827,9218,bayes
96,5,0.24353845077763733,0.2625818500337562,0.0005928882335294708,36,randomize,18.6875,0.09835526315789474,0.13277652126024425,2.2548245614035087,433.6666666666667,ba,0.9166666666666666,10000,bayes
141,5,0.24029664649387214,0.9108903574755248,0.0005727084350186558,85,randomize,3.120567375886525,0.011144883485309016,0.01475852752448497,0.0,12.921985815602836,sf,0.75177304964539,10000,bayes
140,3,0.061078406493447396,0.5044375523758234,0.00019704866380087775,64,randomize,2.9,0.010431654676258994,0.013302211981110318,0.0,18.7,sf,0.5428571428571428,10000,bayes
191,10,0.23877164769985684,0.7134969290793192,0.0009417351325344548,54,randomize,3.183246073298429,0.008376963350785341,0.01100570245550227,0.0,16.240837696335078,sf,0.7539267015706806,10000,bayes
32,8,0.015799471710735008,0.38734115030346916,0.00016149598568917698,71,randomize,2.8125,0.04536290322580645,0.09949204441391941,0.0,19.25,sf,0.40625,1,bayes
196,6,0.1592737816339368,0.6679873050888301,0.0001322996404996447,70,randomize,3.2244897959183674,0.00826792255363684,0.016709179963676678,0.0,21.877551020408163,sf,0.4744897959183674,10000,bayes
143,4,0.1028744275063099,0.7342423262647756,0.000745255916738822,85,randomize,3.4965034965034967,0.012311632029941889,0.012200406431175663,0.0,17.342657342657343,sf,0.8181818181818182,10000,bayes
174,8,0.2085316290435974,0.7913476454657677,0.00040025637583717126,81,randomize,3.160919540229885,0.009135605607600824,0.009942427375377568,0.0,17.988505747126435,sf,0.5804597701149425,10000,bayes
95,9,0.24221351040477274,0.4953836827061602,0.000350662974997098,40,randomize,3.0105263157894737,0.01601343784994401,0.06353027807321436,0.0,19.49473684210526,sf,0.5157894736842106,10000,bayes
149,10,0.1759142452523639,0.8132013572127171,0.0006182151815701617,79,randomize,3.1543624161073827,0.010656629784146563,0.007427415984462965,0.0,14.657718120805368,sf,0.6510067114093959,10000,bayes
180,8,0.08277420886234096,0.4771103655642377,0.0005971208783915868,63,randomize,2.988888888888889,0.00834885164494103,0.02846836765741284,0.0,25.8,sf,0.5777777777777777,10000,bayes
72,7,0.1815582004109446,0.6580999615224636,0.000610866859893431,86,randomize,3.0555555555555554,0.021517996870109544,0.016196650571650574,0.0,15.416666666666666,sf,0.4444444444444444,10000,bayes
87,4,0.03517047533902665,0.8275069613835693,0.0004409968258582694,42,randomize,3.310344827586207,0.019246190858059342,0.010504055331641539,0.0,15.310344827586206,sf,0.5747126436781609,10000,bayes
189,2,0.07009464122882347,0.9848560510371572,0.0006588440088240484,94,randomize,3.037037037037037,0.008077226162332545,0.005813807004283195,0.0,12.275132275132275,sf,0.6507936507936508,10000,bayes
160,2,0.018817516924871824,0.34644653469859443,0.000903208536950111,65,randomize,3.0875,0.009709119496855345,0.05118543428179834,0.0,36.9625,sf,0.775,10000,bayes
123,5,0.0310244605668831,0.9134870021784206,0.0007845092041061164,12,randomize,3.0569105691056913,0.01252832200453152,0.025325848496580202,0.0,12.666666666666666,sf,0.6097560975609756,10000,bayes
174,6,0.2081072911283101,0.04109648724656778,0.0005237520878197385,43,randomize,3.3448275862068964,0.009667131752043054,0.12301056374768507,0.0,86.32183908045977,sf,0.27011494252873564,10000,bayes
149,5,0.24767685244393944,0.08240806133940082,0.0008824424325731735,95,randomize,3.208053691275168,0.010838019227280973,0.16182202940313997,0.0,73.40939597315436,sf,0.9328859060402684,7098,bayes
158,7,0.14868403222768548,0.13534312268848392,0.000507699482776955,10,randomize,3.3037974683544302,0.010521647988389905,0.13716600671399476,0.0,78.30379746835443,sf,0.4430379746835443,10000,bayes
143,9,0.07626005599041602,0.2724131435637773,0.0003323207197333935,40,randomize,3.3286713286713288,0.011720673692504678,0.051017654433217464,0.0,42.01398601398601,sf,0.6223776223776224,10000,bayes
18,3,0.07323875182568496,0.3980647795027369,0.00021659175997628581,70,randomize,2.4444444444444446,0.0718954248366013,0.18787591009813231,0.0,12.222222222222221,sf,0.6111111111111112,108,bayes
96,10,0.01347840760363947,0.6838603223586213,0.0003842720493142422,19,randomize,3.1666666666666665,0.016666666666666666,0.0269606222118477,0.0,15.354166666666666,sf,0.4791666666666667,10000,bayes
11,3,0.13320214528015406,0.4363836977035255,0.0006368205867048292,22,randomize,2.3636363636363638,0.11818181818181818,0.1699134199134199,0.0,7.818181818181818,sf,0.45454545454545453,116,bayes
111,6,0.09261093946749369,0.49993101766303294,0.0002125627379511055,55,randomize,3.189189189189189,0.014496314496314496,0.05098052065443369,0.0,23.44144144144144,sf,0.5225225225225225,10000,bayes
192,6,0.10064554375412585,0.4428858336148598,0.0003713976568206908,89,randomize,3.2083333333333335,0.008398778359511343,0.01736810851165816,0.0,28.59375,sf,0.6197916666666666,10000,bayes
93,7,0.03239131195715017,0.4553862153245327,0.0004466664029917887,99,randomize,3.096774193548387,0.016830294530154277,0.06466133643552999,0.0,29.634408602150536,sf,0.4838709677419355,10000,bayes
35,2,0.16351452107137648,0.6457457087283306,0.00034456362020229646,45,randomize,2.914285714285714,0.04285714285714286,0.04567765567765567,0.0,13.485714285714286,sf,0.4,5240,bayes
68,4,0.1255378401921298,0.187916129395168,0.0009899860182377394,46,randomize,3.1470588235294117,0.023485513608428446,0.08907806529929292,0.0,32.94117647058823,sf,0.7794117647058824,10000,bayes
84,7,0.09860114509397658,0.03165902908042317,0.0008028902833569029,20,randomize,2.9761904761904763,0.017928858290304075,0.11935328296042583,0.0,48.833333333333336,sf,0.75,10000,bayes
74,8,0.2247875274408626,0.5969111309590035,0.0009609845052168312,29,randomize,2.918918918918919,0.01999259533506109,0.05375273463508757,0.0,18.324324324324323,sf,0.6621621621621622,10000,bayes
200,8,0.14478404643916054,0.9180010313588197,0.0005560731842366031,92,randomize,3.32,0.008341708542713568,0.009210497835497839,0.0,14.79,sf,0.71,10000,bayes
144,4,0.11654967738995481,0.18345090338796355,0.0009185106346133393,59,randomize,3.1527777777777777,0.011023698523698524,0.09546435850791585,0.0,56.19444444444444,sf,0.6041666666666666,10000,bayes
59,10,0.08571156370484526,0.7106303146693568,0.0002762340599175334,52,randomize,2.7796610169491527,0.02396259497369959,0.014527845036319612,0.0,12.033898305084746,sf,0.559322033898305,10000,bayes
52,10,0.2214101607837777,0.8662389459996961,0.0005129333143993023,15,randomize,2.923076923076923,0.02865761689291101,0.0205509768009768,0.0,12.076923076923077,sf,0.5,1388,bayes
45,5,0.062328301682800624,0.8893550196145674,0.0006388174286067206,75,randomize,2.888888888888889,0.03282828282828283,0.032936507936507944,0.0,11.422222222222222,sf,0.5555555555555556,10000,bayes
19,10,0.08746988498349764,0.7126752256662293,0.000247395229108731,48,randomize,2.9473684210526314,0.08187134502923976,0.08596491228070176,0.0,11.68421052631579,sf,0.6842105263157895,8,bayes
125,10,0.1554301614591178,0.7399884985156692,0.00048397382506041626,11,randomize,3.328,0.013419354838709678,0.017607448107448107,0.0,16.736,sf,0.424,10000,bayes
89,7,0.10305096827714746,0.3375434332936349,0.00012603780193272973,76,randomize,3.168539325842697,0.01800306435137896,0.0932967465739001,0.0,33.50561797752809,sf,0.43820224719101125,303,bayes
163,3,0.23343216988183438,0.5622039751381483,0.0005576291249778358,77,randomize,3.0920245398773005,0.00954328561690525,0.01897052286658057,0.0,22.14723926380368,sf,0.6073619631901841,10000,bayes
134,6,0.08916609336352668,0.7668800217319633,0.00011332363007012133,15,randomize,3.1044776119402986,0.011670968465940972,0.014458116510355315,0.0,14.313432835820896,sf,0.44776119402985076,1,bayes
198,6,0.05728876074668615,0.8353098654890634,0.0002845831375759602,95,randomize,3.585858585858586,0.009101163923498948,0.0077315361406270515,0.0,17.555555555555557,sf,0.46464646464646464,10000,bayes
194,5,0.10705586781156237,0.2421101884370851,0.00010218678339897713,80,randomize,3.11340206185567,0.00806580845040329,0.1189251084651387,0.0,62.81443298969072,sf,0.5257731958762887,678,bayes
102,5,0.03392154844804876,0.9332108705342897,0.000646878003580043,81,randomize,3.019607843137255,0.014948553678897301,0.02236227824463119,0.0,11.647058823529411,sf,0.7058823529411765,10000,bayes
76,6,0.10566842501340346,0.08333556359336858,0.0007809510301560852,15,randomize,2.9210526315789473,0.019473684210526317,0.09562513351128911,0.0,43.21052631578947,sf,0.4342105263157895,10000,bayes
88,7,0.13446569754558524,0.6723732291158495,0.0001347516612006343,23,randomize,3.090909090909091,0.017763845350052248,0.00995998950544405,0.0,14.25,sf,0.5340909090909091,5,bayes
105,9,0.21750536236810017,0.2104373678088477,0.0006725389952296218,57,randomize,2.8190476190476192,0.013553113553113554,0.06913782194074956,0.0,32.7047619047619,sf,0.5714285714285714,10000,bayes
35,10,0.037975489086143455,0.9323314074868014,0.00017605564703093238,38,randomize,3.257142857142857,0.04789915966386555,0.04789115646258504,0.0,14.114285714285714,sf,0.42857142857142855,21,bayes
49,10,0.2078591271304342,0.9909310846047982,0.0009483765858723384,47,randomize,2.5306122448979593,0.026360544217687076,0.02254616132167152,0.0,8.89795918367347,sf,0.5102040816326531,6548,bayes
96,2,0.09756175186596275,0.04918596360443939,0.0003457815687330596,30,randomize,2.8958333333333335,0.01524122807017544,0.09986752784861337,0.0,55.770833333333336,sf,0.625,10000,bayes
179,8,0.05017384625672244,0.7183416344042377,0.0006252934486442041,35,randomize,3.195530726256983,0.008976209905216245,0.009746875697559573,0.0,18.05586592178771,sf,0.5865921787709497,10000,bayes
84,5,0.035298998666297515,0.563208784868743,0.0008387874121726611,45,randomize,3.119047619047619,0.018789443488238668,0.05640982301596531,0.0,20.857142857142858,sf,0.5952380952380952,10000,bayes
93,4,0.1968878989047905,0.7064556180821971,0.000727639973070627,63,randomize,4.0,0.043478260869565216,0.06589861751152074,3.4177185600748015,17.376344086021504,ws,0.9247311827956989,10000,bayes
37,2,0.24354817451327315,0.5248263448734128,0.0009209408452782433,90,randomize,2.0,0.05555555555555555,0.04054054054054054,7.605105105105105,4.864864864864865,ws,0.7567567567567568,10000,bayes
143,10,0.13618408206044258,0.6039260846685945,0.00022331204725220522,95,randomize,10.0,0.07042253521126761,0.11312873789220969,2.427361371023343,104.62937062937063,ws,0.7902097902097902,10000,bayes
25,9,0.2212302663090451,0.8078793823850243,0.0009991897702588805,33,randomize,8.0,0.3333333333333333,0.2975715395715395,1.69,67.84,ws,1.0,2590,bayes
96,10,0.11157639148282394,0.9011457384613977,0.0007106619444338121,31,randomize,10.0,0.10526315789473684,0.1024246297683797,2.2092105263157893,105.10416666666667,ws,0.875,10000,bayes
172,7,0.15375534971269825,0.8426712089890059,0.0007322951218656777,18,randomize,6.0,0.03508771929824561,0.026131910724933975,3.030191758465932,39.16279069767442,ws,0.622093023255814,10000,bayes
197,8,0.17001940280470001,0.9214494994777077,0.00016298301357028173,98,randomize,8.0,0.04081632653061224,0.036052413463580936,2.7376463275665595,67.95939086294416,ws,0.49746192893401014,10000,bayes
113,5,0.0031772172883332284,0.6317504239154096,0.00011663170736842188,42,randomize,4.0,0.03571428571428571,0.05705857564264644,3.6741466498103668,17.292035398230087,ws,0.4778761061946903,945,bayes
12,2,0.14420105100448244,0.8986915234697593,0.0008660202309863263,49,randomize,2.0,0.18181818181818182,0.125,2.9696969696969697,5.0,ws,0.25,154,bayes
191,7,0.04687011753994838,0.9079460580720178,0.00011681907233604054,41,randomize,6.0,0.031578947368421054,0.02198461805791649,3.1153485808762746,39.1413612565445,ws,0.4397905759162304,10000,bayes
131,10,0.0587805154271272,0.10652132756020005,0.00028994044812790813,87,randomize,10.0,0.07692307692307693,0.5089488120022471,2.9376394597768645,100.90076335877863,ws,0.7175572519083969,10000,bayes
158,9,0.20469250816663317,0.7350358121569571,0.0007528233705076196,63,randomize,8.0,0.050955414012738856,0.04512277455315427,2.6467790050794164,67.59493670886076,ws,0.9873417721518988,8456,bayes
97,3,0.15459779395000287,0.3433846078354562,0.00039628064280975827,55,randomize,2.0,0.020833333333333332,0.0,14.6786941580756,4.577319587628866,ws,0.4536082474226804,10000,bayes
110,6,0.21781877539126965,0.7102973350599682,0.00018916923720544332,42,randomize,6.0,0.05504587155963303,0.05043355634264725,2.7813177648040033,39.10909090909091,ws,0.6545454545454545,10000,bayes
125,3,0.10070062167221677,0.6012782357044831,0.00023261624958762926,74,randomize,2.0,0.016129032258064516,0.024,0.0,4.672,ws,0.44,10000,bayes
170,4,0.038546932009673185,0.5061153290321233,0.0007423850879696665,84,randomize,4.0,0.023668639053254437,0.1023249299719888,4.050817960320223,17.458823529411763,ws,1.0,10000,bayes
95,10,0.23682559200259606,0.03463541361672262,0.00020486225828609785,82,randomize,10.0,0.10638297872340426,0.6175970228601807,3.323404255319149,100.3157894736842,ws,0.7473684210526316,10000,bayes
33,7,0.008212970051217683,0.8695992712474186,0.0002974176167531367,38,randomize,6.0,0.1875,0.13482443482443482,2.0568181818181817,38.72727272727273,ws,0.8181818181818182,10000,bayes
136,6,0.16152004871874343,0.426908449720911,0.0005930143161560366,79,randomize,6.0,0.044444444444444446,0.15408496732026128,3.106318082788671,37.720588235294116,ws,0.9558823529411765,10000,bayes
68,10,0.04715299215927146,0.0082492730694127,0.0007880397523132163,68,randomize,10.0,0.14925373134328357,0.6264483065953653,2.8674275680421424,100.20588235294117,ws,0.9852941176470589,6628,bayes
78,5,0.03551155845413301,0.2508587220410099,0.0003294698728218486,65,randomize,4.0,0.05194805194805195,0.25323565323565317,3.773892773892774,16.897435897435898,ws,0.5512820512820513,10000,bayes
26,2,0.008467671728267234,0.40474383752038856,0.0007094427018582676,96,randomize,2.0,0.08,0.0,5.507692307692308,4.6923076923076925,ws,0.9230769230769231,8204,bayes
157,6,0.11787516048902147,0.8956428469346179,0.0004600845810300365,92,randomize,6.0,0.038461538461538464,0.03877537890276743,3.008492569002123,38.52229299363057,ws,0.9681528662420382,10000,bayes
161,4,0.06328194207274332,0.730185737864292,0.0003638487576176231,100,randomize,4.0,0.025,0.02687567780735483,3.8707298136645965,18.149068322981368,ws,0.8322981366459627,10000,bayes
121,3,0.04326352868065478,0.8334534197444812,0.0007295085357766236,80,randomize,2.0,0.016666666666666666,0.0,0.0,4.9421487603305785,ws,0.7768595041322314,10000,bayes
152,9,0.18021793349136064,0.42254292865142196,0.0002645581940690085,26,randomize,8.0,0.052980132450331126,0.14713462706883754,2.7165388637155803,67.22368421052632,ws,0.6381578947368421,10000,bayes
124,5,0.17094769377242214,0.8302408211229798,0.00026552372731643493,21,randomize,4.0,0.032520325203252036,0.034178187403993865,3.6917125622869134,17.516129032258064,ws,0.5967741935483871,10000,bayes
24,2,0.106495724305887,0.3353497144837678,0.0005808118382282944,64,randomize,2.0,0.08695652173913043,0.0,4.572463768115942,4.833333333333333,ws,0.875,10000,bayes
72,9,0.2163065986250539,0.5925575005693322,0.0007431748212268374,96,randomize,8.0,0.11267605633802817,0.12356902356902354,2.257042253521127,67.41666666666667,ws,1.0,3317,bayes
125,4,0.07237321497156379,0.007171883062833895,0.00027922850391921995,36,randomize,4.0,0.03225806451612903,0.5,16.0,16.0,ws,0.656,10000,bayes
20,10,0.004104001470270152,0.9269700909048758,0.00037595464269468183,46,randomize,10.0,0.5263157894736842,0.5125133200133201,1.4736842105263157,103.2,ws,0.95,3501,bayes
148,7,0.02659985193999642,0.5968048770756812,0.0008650003583751174,41,randomize,6.0,0.04081632653061224,0.05651398151398147,2.9910829196543482,38.12162162162162,ws,0.9932432432432432,10000,bayes
80,8,0.09921892077774394,0.8029849606723533,0.0009721122729618362,24,randomize,8.0,0.10126582278481013,0.09303210678210677,2.3037974683544302,67.45,ws,0.9875,8567,bayes
117,7,0.23929984578820687,0.21655302264803689,0.000731788874137468,100,randomize,6.0,0.05172413793103448,0.3268077601410936,3.2973769525493664,37.12820512820513,ws,1.0,6194,bayes
146,10,0.053214747533163215,0.8409444552858883,0.0002105319182234101,83,randomize,10.0,0.06896551724137931,0.06260245931881706,2.409069437883798,104.20547945205479,ws,0.7123287671232876,10000,bayes
71,8,0.09374193879666914,0.7950931427817178,0.00020764260373212654,69,randomize,8.0,0.11428571428571428,0.10952685811840739,2.2398390342052314,68.28169014084507,ws,0.6056338028169014,10000,bayes
114,2,0.10775540302452838,0.853716850490751,0.0005076992980590592,57,randomize,2.0,0.017699115044247787,0.020467836257309944,9.621642602080422,5.0701754385964914,ws,0.5526315789473685,10000,bayes
116,9,0.11187140963108957,0.2508445304532779,0.000539822979856867,66,randomize,8.0,0.06956521739130435,0.3385617256306912,2.7857571214392802,65.25862068965517,ws,0.8706896551724138,10000,bayes
44,4,0.12594870269451375,0.1994799743723107,0.0005603610624589792,76,randomize,4.0,0.09302325581395349,0.3378787878787879,3.474630021141649,16.636363636363637,ws,0.8409090909090909,10000,bayes
20,3,0.09421308936274583,0.07158916128919401,0.0008422114624477696,31,randomize,2.0,0.10526315789473684,0.0,6.657894736842105,4.1,ws,0.9,4372,bayes
93,8,0.04849724885789644,0.9616154129098543,0.00035643013714540167,15,randomize,8.0,0.08695652173913043,0.060743199452876866,2.390135577372604,67.13978494623656,ws,0.5913978494623656,10000,bayes
12,5,0.01568526167153042,0.351281544902447,0.0002880868409351733,23,randomize,4.0,0.36363636363636365,0.44007936507936507,1.7575757575757576,17.833333333333332,ws,0.5,1,bayes
98,10,0.18194199881183132,0.5495197975619148,0.000490391249357555,84,randomize,10.0,0.10309278350515463,0.12020540817059419,2.2339575005259835,104.14285714285714,ws,0.9795918367346939,8000,bayes
113,7,0.09272406877335712,0.35488980940755965,0.00034849811054796573,74,randomize,6.0,0.05357142857142857,0.17145666526197492,2.9609671302149176,37.84070796460177,ws,0.7610619469026548,10000,bayes
16,3,0.2409897168580693,0.9773198010677963,0.0004797022840004556,28,randomize,2.0,0.13333333333333333,0.0,4.116666666666666,4.625,ws,0.3125,25,bayes
150,6,0.19440896006518432,0.5068157349834738,0.00021651397648463097,19,randomize,6.0,0.040268456375838924,0.0992328042328042,3.047069351230425,38.54666666666667,ws,0.54,10000,bayes
100,5,0.12785693273322693,0.8449503208698859,0.0005398272570717173,51,randomize,4.0,0.04040404040404041,0.028428571428571435,3.474141414141414,17.78,ws,0.89,10000,bayes
