n_agents,ba_degree,er_prob,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,density,avg_clustering,avg_short_path_lenght,degree_variance,network_type,true_consensus,convergence_step,agent_type
175,8,0.04143723664247437,0.4745943633152424,0.0007544816357409072,77,randomize,29.84,0.0857471264367816,0.10233303586268816,2.1751724137931037,1020.4685714285714,ba,1.0,5177,bayes
62,6,0.23054220997512356,0.4617803506763437,0.0006803592749452903,49,randomize,20.870967741935484,0.1710735060814384,0.18817617313854662,1.9849286092014806,475.03225806451616,ba,0.9838709677419355,7801,bayes
165,3,0.15925663467078643,0.522426223135942,0.0009018369922481408,14,randomize,11.684848484848485,0.03562453806356245,0.048599273729989505,3.059608277900961,170.43636363636364,ba,0.8484848484848485,10000,bayes
151,7,0.039109707322998316,0.5171940296849007,0.0005058300211886298,17,randomize,26.119205298013245,0.08706401766004415,0.09860973226733,2.206048565121413,761.4304635761589,ba,0.9205298013245033,10000,bayes
73,4,0.05585735262405414,0.4269858871034632,0.0005726615558705814,85,randomize,14.575342465753424,0.10121765601217655,0.11220956789961055,2.335806697108067,248.7945205479452,ba,0.9863013698630136,5454,bayes
34,7,0.22356310625456915,0.827768898764858,0.0006997375537981786,15,randomize,21.58823529411765,0.3270944741532977,0.32596872944578453,1.7049910873440286,482.2352941176471,ba,1.0,8442,bayes
149,8,0.21650460623618573,0.3487956538557617,0.000458220102159984,28,randomize,3.046979865771812,0.010293850897877743,0.05561671034401209,0.0,36.711409395973156,sf,0.3624161073825503,10000,bayes
46,7,0.08052172295302085,0.3405182939826559,0.00041371037885916287,58,randomize,2.9565217391304346,0.03285024154589372,0.06246922663659683,0.0,17.91304347826087,sf,0.3695652173913043,7681,bayes
199,10,0.08721236546736139,0.22234405062589424,0.0006782685755799503,40,randomize,3.0552763819095476,0.007715344398761485,0.0835476744218985,0.0,51.36683417085427,sf,0.592964824120603,10000,bayes
198,4,0.2431107024513044,0.04089648367787868,0.0008375654979799785,63,randomize,3.191919191919192,0.008101317745987796,0.11711086965517027,0.0,73.44444444444444,sf,0.6818181818181818,10000,bayes
62,8,0.008035993439637928,0.8834791336514042,0.0008005744129353856,78,randomize,2.838709677419355,0.023268112109994712,0.0024577572964669743,0.0,11.387096774193548,sf,0.6129032258064516,10000,bayes
132,8,0.03307132793377199,0.11583100324712714,0.0009040528403703277,67,randomize,3.0606060606060606,0.011681702521397178,0.05665037986552074,0.0,40.60606060606061,sf,0.7424242424242424,10000,bayes
