n_agents,ba_degree,er_prob,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,density,avg_clustering,avg_short_path_lenght,degree_variance,network_type,true_consensus,convergence_step,agent_type
145,4,0.15682355813895568,0.6088751338391108,0.00017037728471341887,41,randomize,3.1724137931034484,0.011015325670498084,0.012227052474428785,0.0,20.06896551724138,sf,0.15862068965517243,56,beta
16,6,0.17250413292596276,0.14928731720018318,0.00029276234377871704,91,randomize,3.125,0.10416666666666667,0.12640669515669517,0.0,15.625,sf,0.3125,20,beta
11,5,0.1739647470316161,0.825935468208136,0.00047778797131678034,49,randomize,2.5454545454545454,0.12727272727272726,0.14393939393939392,0.0,7.090909090909091,sf,0.0,7,beta
75,3,0.0201723234232542,0.27829220873406724,0.0009048955937700062,58,randomize,2.8,0.01891891891891892,0.06562979060740255,0.0,23.786666666666665,sf,0.04,23,beta
40,9,0.12341271950214477,0.2548155995122684,0.0008813958636827757,29,randomize,2.6,0.03333333333333333,0.05343864468864469,0.0,13.6,sf,0.225,63,beta
80,10,0.08501419756872441,0.03688207443790603,0.0002682195288263988,41,randomize,3.05,0.01930379746835443,0.07874682690640697,0.0,32.925,sf,0.0625,43,beta
156,5,0.024766082285044982,0.6100045078772613,0.0004640741887375675,54,randomize,3.371794871794872,0.0108767576509512,0.040594551593412034,0.0,24.05128205128205,sf,0.14743589743589744,58,beta
82,5,0.044475146713746666,0.07130410419213873,0.0004894976699614962,35,randomize,3.1219512195121952,0.019271303824149353,0.129422190058066,0.0,50.46341463414634,sf,0.06097560975609756,27,beta
53,9,0.05712253704059253,0.10641466795786358,0.0001494251399332163,31,randomize,2.9056603773584904,0.027939042089985485,0.1774667074071245,0.0,35.35849056603774,sf,0.09433962264150944,49,beta
74,9,0.04010781395222293,0.6738791445676799,0.0005180144259623165,40,randomize,2.864864864864865,0.019622362088115512,0.018607578166401694,0.0,14.45945945945946,sf,0.13513513513513514,63,beta
83,2,0.2005299213861789,0.17842035338305307,0.0003584263067016796,73,randomize,2.7228915662650603,0.01660299735527476,0.014360659420900385,0.0,20.819277108433734,sf,0.43373493975903615,87,beta
94,10,0.13357642683238383,0.7159957829796507,0.0009270260428256539,52,randomize,2.9361702127659575,0.015785861358956762,0.024484971293481924,0.0,13.297872340425531,sf,0.05319148936170213,38,beta
126,10,0.18466216395197702,0.9816175789313089,0.00014656720757361052,82,randomize,3.238095238095238,0.012952380952380953,0.005234315948601663,0.0,13.222222222222221,sf,0.1746031746031746,49,beta
93,10,0.15753224156096973,0.9289884322807928,0.0009077959497657853,82,randomize,3.053763440860215,0.01659654043945769,0.007885304659498207,0.0,12.774193548387096,sf,0.3118279569892473,64,beta
125,6,0.23864692672842394,0.9947434373692019,0.0008270037994990472,52,randomize,6.0,0.04838709677419355,0.03986493506493506,2.8461935483870966,39.84,ws,0.376,81,beta
77,3,0.11139601096387827,0.780727897072135,0.00047117528798117146,21,randomize,2.0,0.02631578947368421,0.0,11.913533834586467,4.8311688311688314,ws,0.18181818181818182,90,beta
108,9,0.15594405283435117,0.05625405811766304,0.000923480232102379,90,randomize,8.0,0.07476635514018691,0.5607142857142855,3.515576323987539,64.35185185185185,ws,0.39814814814814814,37,beta
177,4,0.04143567728422118,0.6991034940572348,0.00021041866256081348,79,randomize,4.0,0.022727272727272728,0.02928436911487758,3.9426040061633283,17.774011299435028,ws,0.5310734463276836,57,beta
137,9,0.18270393037007715,0.7231589255067155,0.0006938258511297036,24,randomize,8.0,0.058823529411764705,0.06533373358190873,2.570738514383856,67.1094890510949,ws,0.6131386861313869,100,beta
48,4,0.049447833948989384,0.2171473945335345,0.0008781867289046649,52,randomize,4.0,0.0851063829787234,0.300595238095238,3.3386524822695036,16.583333333333332,ws,0.8125,62,beta
160,10,0.1471589051788202,0.8588123102102648,0.00020162922023548237,88,randomize,10.0,0.06289308176100629,0.05206196581196576,2.443946540880503,103.8125,ws,0.45,42,beta
82,2,0.1499300568051666,0.3301313602014889,0.0008624359387193909,11,randomize,2.0,0.024691358024691357,0.0,9.115928937067148,4.634146341463414,ws,0.06097560975609756,48,beta
67,2,0.030710168920274783,0.048762321651462215,0.0009610872195260458,55,randomize,2.0,0.030303030303030304,0.0,0.0,4.059701492537314,ws,0.373134328358209,93,beta
118,6,0.21602302153987735,0.5550948918217666,0.0006526291609257217,20,randomize,6.0,0.05128205128205128,0.07505808692249367,2.854266261045922,38.30508474576271,ws,0.635593220338983,119,beta
188,5,0.14907661045198292,0.7515137208111187,0.0009257008182286646,21,randomize,4.0,0.0213903743315508,0.01887031408308004,3.944134713846854,17.79787234042553,ws,0.5159574468085106,113,beta
175,3,0.11818390738553342,0.24721072496078056,0.0008760417625949809,80,randomize,2.0,0.011494252873563218,0.00438095238095238,0.0,4.525714285714286,ws,0.09714285714285714,64,beta
